head,relation,tail,label
Durg::144,drug_target_interaction,Protein::1167,1.0
Durg::50,drug_target_interaction,Protein::309,1.0
Durg::532,drug_target_interaction,Protein::1181,1.0
Durg::616,drug_target_interaction,Protein::256,1.0
Durg::624,drug_target_interaction,Protein::561,1.0
Durg::291,drug_target_interaction,Protein::584,1.0
Durg::564,drug_target_interaction,Protein::278,1.0
Durg::564,drug_target_interaction,Protein::194,1.0
Durg::506,drug_target_interaction,Protein::26,1.0
Durg::631,drug_target_interaction,Protein::485,1.0
Durg::255,drug_target_interaction,Protein::389,1.0
Durg::537,drug_target_interaction,Protein::271,1.0
Durg::330,drug_target_interaction,Protein::232,1.0
Durg::41,drug_target_interaction,Protein::317,1.0
Durg::381,drug_target_interaction,Protein::854,1.0
Durg::80,drug_target_interaction,Protein::117,1.0
Durg::299,drug_target_interaction,Protein::1163,1.0
Durg::597,drug_target_interaction,Protein::164,1.0
Durg::348,drug_target_interaction,Protein::108,1.0
Durg::48,drug_target_interaction,Protein::232,1.0
Durg::374,drug_target_interaction,Protein::102,1.0
Durg::606,drug_target_interaction,Protein::98,1.0
Durg::607,drug_target_interaction,Protein::987,1.0
Durg::643,drug_target_interaction,Protein::108,1.0
Durg::147,drug_target_interaction,Protein::119,1.0
Durg::48,drug_target_interaction,Protein::256,1.0
Durg::5,drug_target_interaction,Protein::33,1.0
Durg::101,drug_target_interaction,Protein::368,1.0
Durg::477,drug_target_interaction,Protein::330,1.0
Durg::495,drug_target_interaction,Protein::140,1.0
Durg::454,drug_target_interaction,Protein::374,1.0
Durg::579,drug_target_interaction,Protein::624,1.0
Durg::375,drug_target_interaction,Protein::383,1.0
Durg::573,drug_target_interaction,Protein::625,1.0
Durg::429,drug_target_interaction,Protein::346,1.0
Durg::624,drug_target_interaction,Protein::326,1.0
Durg::559,drug_target_interaction,Protein::459,1.0
Durg::268,drug_target_interaction,Protein::258,1.0
Durg::8,drug_target_interaction,Protein::984,1.0
Durg::175,drug_target_interaction,Protein::1174,1.0
Durg::299,drug_target_interaction,Protein::1165,1.0
Durg::564,drug_target_interaction,Protein::326,1.0
Durg::85,drug_target_interaction,Protein::472,1.0
Durg::154,drug_target_interaction,Protein::278,1.0
Durg::573,drug_target_interaction,Protein::238,1.0
Durg::120,drug_target_interaction,Protein::561,1.0
Durg::310,drug_target_interaction,Protein::1170,1.0
Durg::265,drug_target_interaction,Protein::394,1.0
Durg::349,drug_target_interaction,Protein::62,1.0
Durg::544,drug_target_interaction,Protein::278,1.0
Durg::279,drug_target_interaction,Protein::135,1.0
Durg::260,drug_target_interaction,Protein::320,1.0
Durg::509,drug_target_interaction,Protein::429,1.0
Durg::316,drug_target_interaction,Protein::407,1.0
Durg::35,drug_target_interaction,Protein::461,1.0
Durg::299,drug_target_interaction,Protein::1505,1.0
Durg::175,drug_target_interaction,Protein::256,1.0
Durg::243,drug_target_interaction,Protein::139,1.0
Durg::292,drug_target_interaction,Protein::108,1.0
Durg::205,drug_target_interaction,Protein::60,1.0
Durg::275,drug_target_interaction,Protein::1155,1.0
Durg::597,drug_target_interaction,Protein::223,1.0
Durg::537,drug_target_interaction,Protein::696,1.0
Durg::143,drug_target_interaction,Protein::993,1.0
Durg::503,drug_target_interaction,Protein::581,1.0
Durg::349,drug_target_interaction,Protein::101,1.0
Durg::125,drug_target_interaction,Protein::358,1.0
Durg::261,drug_target_interaction,Protein::428,1.0
Durg::662,drug_target_interaction,Protein::322,1.0
Durg::483,drug_target_interaction,Protein::6,1.0
Durg::400,drug_target_interaction,Protein::12,1.0
Durg::32,drug_target_interaction,Protein::288,1.0
Durg::151,drug_target_interaction,Protein::985,1.0
Durg::164,drug_target_interaction,Protein::189,1.0
Durg::392,drug_target_interaction,Protein::49,1.0
Durg::550,drug_target_interaction,Protein::998,1.0
Durg::528,drug_target_interaction,Protein::497,1.0
Durg::433,drug_target_interaction,Protein::1183,1.0
Durg::358,drug_target_interaction,Protein::426,1.0
Durg::122,drug_target_interaction,Protein::67,1.0
Durg::42,drug_target_interaction,Protein::203,1.0
Durg::497,drug_target_interaction,Protein::164,1.0
Durg::224,drug_target_interaction,Protein::67,1.0
Durg::87,drug_target_interaction,Protein::374,1.0
Durg::62,drug_target_interaction,Protein::102,1.0
Durg::287,drug_target_interaction,Protein::358,1.0
Durg::669,drug_target_interaction,Protein::194,1.0
Durg::12,drug_target_interaction,Protein::1167,1.0
Durg::672,drug_target_interaction,Protein::989,1.0
Durg::120,drug_target_interaction,Protein::84,1.0
Durg::329,drug_target_interaction,Protein::223,1.0
Durg::245,drug_target_interaction,Protein::194,1.0
Durg::10,drug_target_interaction,Protein::423,1.0
Durg::504,drug_target_interaction,Protein::513,1.0
Durg::622,drug_target_interaction,Protein::40,1.0
Durg::8,drug_target_interaction,Protein::121,1.0
Durg::257,drug_target_interaction,Protein::394,1.0
Durg::316,drug_target_interaction,Protein::278,1.0
Durg::520,drug_target_interaction,Protein::26,1.0
Durg::588,drug_target_interaction,Protein::328,1.0
Durg::62,drug_target_interaction,Protein::696,1.0
Durg::120,drug_target_interaction,Protein::49,1.0
Durg::511,drug_target_interaction,Protein::362,1.0
Durg::581,drug_target_interaction,Protein::472,1.0
Durg::616,drug_target_interaction,Protein::374,1.0
Durg::144,drug_target_interaction,Protein::421,1.0
Durg::611,drug_target_interaction,Protein::424,1.0
Durg::315,drug_target_interaction,Protein::289,1.0
Durg::626,drug_target_interaction,Protein::256,1.0
Durg::178,drug_target_interaction,Protein::150,1.0
Durg::442,drug_target_interaction,Protein::358,1.0
Durg::130,drug_target_interaction,Protein::232,1.0
Durg::437,drug_target_interaction,Protein::362,1.0
Durg::299,drug_target_interaction,Protein::1507,1.0
Durg::469,drug_target_interaction,Protein::357,1.0
Durg::96,drug_target_interaction,Protein::442,1.0
Durg::22,drug_target_interaction,Protein::260,1.0
Durg::661,drug_target_interaction,Protein::73,1.0
Durg::645,drug_target_interaction,Protein::550,1.0
Durg::122,drug_target_interaction,Protein::73,1.0
Durg::381,drug_target_interaction,Protein::989,1.0
Durg::477,drug_target_interaction,Protein::12,1.0
Durg::294,drug_target_interaction,Protein::288,1.0
Durg::396,drug_target_interaction,Protein::987,1.0
Durg::588,drug_target_interaction,Protein::407,1.0
Durg::654,drug_target_interaction,Protein::288,1.0
Durg::483,drug_target_interaction,Protein::940,1.0
Durg::289,drug_target_interaction,Protein::309,1.0
Durg::306,drug_target_interaction,Protein::302,1.0
Durg::631,drug_target_interaction,Protein::250,1.0
Durg::696,drug_target_interaction,Protein::442,1.0
Durg::340,drug_target_interaction,Protein::288,1.0
Durg::201,drug_target_interaction,Protein::232,1.0
Durg::548,drug_target_interaction,Protein::357,1.0
Durg::294,drug_target_interaction,Protein::328,1.0
Durg::291,drug_target_interaction,Protein::362,1.0
Durg::484,drug_target_interaction,Protein::426,1.0
Durg::321,drug_target_interaction,Protein::311,1.0
Durg::588,drug_target_interaction,Protein::223,1.0
Durg::406,drug_target_interaction,Protein::102,1.0
Durg::588,drug_target_interaction,Protein::83,1.0
Durg::144,drug_target_interaction,Protein::1168,1.0
Durg::658,drug_target_interaction,Protein::119,1.0
Durg::569,drug_target_interaction,Protein::430,1.0
Durg::677,drug_target_interaction,Protein::165,1.0
Durg::637,drug_target_interaction,Protein::113,1.0
Durg::136,drug_target_interaction,Protein::407,1.0
Durg::271,drug_target_interaction,Protein::1151,1.0
Durg::6,drug_target_interaction,Protein::124,1.0
Durg::48,drug_target_interaction,Protein::194,1.0
Durg::697,drug_target_interaction,Protein::1011,1.0
Durg::101,drug_target_interaction,Protein::83,1.0
Durg::193,drug_target_interaction,Protein::32,1.0
Durg::27,drug_target_interaction,Protein::189,1.0
Durg::410,drug_target_interaction,Protein::183,1.0
Durg::219,drug_target_interaction,Protein::108,1.0
Durg::97,drug_target_interaction,Protein::150,1.0
Durg::25,drug_target_interaction,Protein::102,1.0
Durg::25,drug_target_interaction,Protein::1148,1.0
Durg::286,drug_target_interaction,Protein::696,1.0
Durg::680,drug_target_interaction,Protein::765,1.0
Durg::356,drug_target_interaction,Protein::518,1.0
Durg::383,drug_target_interaction,Protein::102,1.0
Durg::494,drug_target_interaction,Protein::459,1.0
Durg::203,drug_target_interaction,Protein::1202,1.0
Durg::548,drug_target_interaction,Protein::279,1.0
Durg::101,drug_target_interaction,Protein::12,1.0
Durg::624,drug_target_interaction,Protein::461,1.0
Durg::690,drug_target_interaction,Protein::737,1.0
Durg::22,drug_target_interaction,Protein::554,1.0
Durg::546,drug_target_interaction,Protein::151,1.0
Durg::251,drug_target_interaction,Protein::1015,1.0
Durg::4,drug_target_interaction,Protein::430,1.0
Durg::588,drug_target_interaction,Protein::288,1.0
Durg::624,drug_target_interaction,Protein::232,1.0
Durg::86,drug_target_interaction,Protein::515,1.0
Durg::573,drug_target_interaction,Protein::742,1.0
Durg::546,drug_target_interaction,Protein::1381,1.0
Durg::125,drug_target_interaction,Protein::175,1.0
Durg::82,drug_target_interaction,Protein::401,1.0
Durg::431,drug_target_interaction,Protein::322,1.0
Durg::189,drug_target_interaction,Protein::67,1.0
Durg::654,drug_target_interaction,Protein::64,1.0
Durg::388,drug_target_interaction,Protein::1166,1.0
Durg::276,drug_target_interaction,Protein::315,1.0
Durg::505,drug_target_interaction,Protein::524,1.0
Durg::541,drug_target_interaction,Protein::330,1.0
Durg::87,drug_target_interaction,Protein::263,1.0
Durg::262,drug_target_interaction,Protein::918,1.0
Durg::252,drug_target_interaction,Protein::407,1.0
Durg::595,drug_target_interaction,Protein::67,1.0
Durg::206,drug_target_interaction,Protein::256,1.0
Durg::123,drug_target_interaction,Protein::164,1.0
Durg::477,drug_target_interaction,Protein::435,1.0
Durg::230,drug_target_interaction,Protein::143,1.0
Durg::191,drug_target_interaction,Protein::194,1.0
Durg::144,drug_target_interaction,Protein::302,1.0
Durg::310,drug_target_interaction,Protein::1169,1.0
Durg::588,drug_target_interaction,Protein::194,1.0
Durg::433,drug_target_interaction,Protein::311,1.0
Durg::553,drug_target_interaction,Protein::402,1.0
Durg::523,drug_target_interaction,Protein::460,1.0
Durg::546,drug_target_interaction,Protein::2,1.0
Durg::111,drug_target_interaction,Protein::10,1.0
Durg::120,drug_target_interaction,Protein::379,1.0
Durg::401,drug_target_interaction,Protein::1150,1.0
Durg::616,drug_target_interaction,Protein::328,1.0
Durg::561,drug_target_interaction,Protein::588,1.0
Durg::520,drug_target_interaction,Protein::322,1.0
Durg::491,drug_target_interaction,Protein::10,1.0
Durg::22,drug_target_interaction,Protein::439,1.0
Durg::367,drug_target_interaction,Protein::985,1.0
Durg::40,drug_target_interaction,Protein::296,1.0
Durg::103,drug_target_interaction,Protein::1011,1.0
Durg::584,drug_target_interaction,Protein::108,1.0
Durg::46,drug_target_interaction,Protein::1177,1.0
Durg::634,drug_target_interaction,Protein::497,1.0
Durg::668,drug_target_interaction,Protein::1169,1.0
Durg::520,drug_target_interaction,Protein::49,1.0
Durg::411,drug_target_interaction,Protein::150,1.0
Durg::669,drug_target_interaction,Protein::430,1.0
Durg::567,drug_target_interaction,Protein::288,1.0
Durg::65,drug_target_interaction,Protein::440,1.0
Durg::433,drug_target_interaction,Protein::505,1.0
Durg::299,drug_target_interaction,Protein::1508,1.0
Durg::128,drug_target_interaction,Protein::58,1.0
Durg::595,drug_target_interaction,Protein::673,1.0
Durg::590,drug_target_interaction,Protein::361,1.0
Durg::685,drug_target_interaction,Protein::394,1.0
Durg::621,drug_target_interaction,Protein::49,1.0
Durg::251,drug_target_interaction,Protein::10,1.0
Durg::433,drug_target_interaction,Protein::924,1.0
Durg::69,drug_target_interaction,Protein::430,1.0
Durg::92,drug_target_interaction,Protein::374,1.0
Durg::329,drug_target_interaction,Protein::165,1.0
Durg::285,drug_target_interaction,Protein::185,1.0
Durg::650,drug_target_interaction,Protein::26,1.0
Durg::637,drug_target_interaction,Protein::13,1.0
Durg::302,drug_target_interaction,Protein::328,1.0
Durg::31,drug_target_interaction,Protein::401,1.0
Durg::521,drug_target_interaction,Protein::569,1.0
Durg::46,drug_target_interaction,Protein::1178,1.0
Durg::270,drug_target_interaction,Protein::73,1.0
Durg::35,drug_target_interaction,Protein::368,1.0
Durg::135,drug_target_interaction,Protein::106,1.0
Durg::526,drug_target_interaction,Protein::315,1.0
Durg::24,drug_target_interaction,Protein::26,1.0
Durg::617,drug_target_interaction,Protein::916,1.0
Durg::120,drug_target_interaction,Protein::328,1.0
Durg::682,drug_target_interaction,Protein::73,1.0
Durg::310,drug_target_interaction,Protein::302,1.0
Durg::101,drug_target_interaction,Protein::374,1.0
Durg::686,drug_target_interaction,Protein::278,1.0
Durg::125,drug_target_interaction,Protein::309,1.0
Durg::202,drug_target_interaction,Protein::442,1.0
Durg::672,drug_target_interaction,Protein::71,1.0
Durg::154,drug_target_interaction,Protein::430,1.0
Durg::597,drug_target_interaction,Protein::194,1.0
Durg::607,drug_target_interaction,Protein::1168,1.0
Durg::436,drug_target_interaction,Protein::119,1.0
Durg::65,drug_target_interaction,Protein::108,1.0
Durg::587,drug_target_interaction,Protein::73,1.0
Durg::461,drug_target_interaction,Protein::150,1.0
Durg::238,drug_target_interaction,Protein::1161,1.0
Durg::49,drug_target_interaction,Protein::368,1.0
Durg::413,drug_target_interaction,Protein::95,1.0
Durg::19,drug_target_interaction,Protein::134,1.0
Durg::309,drug_target_interaction,Protein::73,1.0
Durg::130,drug_target_interaction,Protein::26,1.0
Durg::75,drug_target_interaction,Protein::185,1.0
Durg::43,drug_target_interaction,Protein::988,1.0
Durg::574,drug_target_interaction,Protein::99,1.0
Durg::473,drug_target_interaction,Protein::188,1.0
Durg::398,drug_target_interaction,Protein::442,1.0
Durg::46,drug_target_interaction,Protein::1179,1.0
Durg::143,drug_target_interaction,Protein::994,1.0
Durg::433,drug_target_interaction,Protein::183,1.0
Durg::356,drug_target_interaction,Protein::727,1.0
Durg::476,drug_target_interaction,Protein::49,1.0
Durg::299,drug_target_interaction,Protein::916,1.0
Durg::597,drug_target_interaction,Protein::435,1.0
Durg::78,drug_target_interaction,Protein::34,1.0
Durg::50,drug_target_interaction,Protein::164,1.0
Durg::552,drug_target_interaction,Protein::98,1.0
Durg::138,drug_target_interaction,Protein::998,1.0
Durg::672,drug_target_interaction,Protein::302,1.0
Durg::564,drug_target_interaction,Protein::407,1.0
Durg::523,drug_target_interaction,Protein::421,1.0
Durg::66,drug_target_interaction,Protein::448,1.0
Durg::127,drug_target_interaction,Protein::394,1.0
Durg::603,drug_target_interaction,Protein::98,1.0
Durg::624,drug_target_interaction,Protein::330,1.0
Durg::159,drug_target_interaction,Protein::435,1.0
Durg::532,drug_target_interaction,Protein::573,1.0
Durg::46,drug_target_interaction,Protein::142,1.0
Durg::393,drug_target_interaction,Protein::563,1.0
Durg::116,drug_target_interaction,Protein::72,1.0
Durg::146,drug_target_interaction,Protein::322,1.0
Durg::694,drug_target_interaction,Protein::461,1.0
Durg::509,drug_target_interaction,Protein::661,1.0
Durg::183,drug_target_interaction,Protein::1168,1.0
Durg::694,drug_target_interaction,Protein::561,1.0
Durg::109,drug_target_interaction,Protein::407,1.0
Durg::631,drug_target_interaction,Protein::486,1.0
Durg::183,drug_target_interaction,Protein::988,1.0
Durg::606,drug_target_interaction,Protein::394,1.0
Durg::271,drug_target_interaction,Protein::288,1.0
Durg::623,drug_target_interaction,Protein::361,1.0
Durg::292,drug_target_interaction,Protein::997,1.0
Durg::493,drug_target_interaction,Protein::292,1.0
Durg::275,drug_target_interaction,Protein::448,1.0
Durg::125,drug_target_interaction,Protein::164,1.0
Durg::371,drug_target_interaction,Protein::326,1.0
Durg::286,drug_target_interaction,Protein::546,1.0
Durg::303,drug_target_interaction,Protein::108,1.0
Durg::43,drug_target_interaction,Protein::1167,1.0
Durg::289,drug_target_interaction,Protein::164,1.0
Durg::281,drug_target_interaction,Protein::189,1.0
Durg::703,drug_target_interaction,Protein::164,1.0
Durg::101,drug_target_interaction,Protein::256,1.0
Durg::506,drug_target_interaction,Protein::322,1.0
Durg::405,drug_target_interaction,Protein::150,1.0
Durg::120,drug_target_interaction,Protein::164,1.0
Durg::345,drug_target_interaction,Protein::108,1.0
Durg::255,drug_target_interaction,Protein::285,1.0
Durg::536,drug_target_interaction,Protein::1041,1.0
Durg::16,drug_target_interaction,Protein::309,1.0
Durg::10,drug_target_interaction,Protein::1163,1.0
Durg::433,drug_target_interaction,Protein::817,1.0
Durg::93,drug_target_interaction,Protein::49,1.0
